epi_id,epi_isl,strain,subtype,host_type,sequence_length
SYNTH0001445,SYNTH_ISL_00001445,A/Synthetic_swine/SYN/001445/2025,A_/_H5N1,mammal,759
SYNTH0001446,SYNTH_ISL_00001446,A/Synthetic_cat/SYN/001446/2022,A_/_H5N1,mammal,759
SYNTH0001447,SYNTH_ISL_00001447,A/Synthetic_cat/SYN/001447/2023,A_/_H5N1,mammal,759
SYNTH0001448,SYNTH_ISL_00001448,A/Synthetic_dairy_cow/SYN/001448/2025,A_/_H5N1,mammal,759
SYNTH0001449,SYNTH_ISL_00001449,A/Synthetic_dairy_cow/SYN/001449/2021,A_/_H5N1,mammal,759
SYNTH0001450,SYNTH_ISL_00001450,A/Synthetic_cat/SYN/001450/2025,A_/_H5N1,mammal,759
SYNTH0001451,SYNTH_ISL_00001451,A/Synthetic_cat/SYN/001451/2021,A_/_H5N1,mammal,759
SYNTH0001452,SYNTH_ISL_00001452,A/Synthetic_cat/SYN/001452/2023,A_/_H5N1,mammal,759
SYNTH0001453,SYNTH_ISL_00001453,A/Synthetic_cat/SYN/001453/2025,A_/_H5N1,mammal,759
SYNTH0001454,SYNTH_ISL_00001454,A/Synthetic_dairy_cow/SYN/001454/2022,A_/_H5N1,mammal,759
SYNTH0001455,SYNTH_ISL_00001455,A/Synthetic_swine/SYN/001455/2022,A_/_H5N1,mammal,759
SYNTH0001456,SYNTH_ISL_00001456,A/Synthetic_cat/SYN/001456/2025,A_/_H5N1,mammal,759
SYNTH0001457,SYNTH_ISL_00001457,A/Synthetic_cat/SYN/001457/2024,A_/_H5N1,mammal,759
SYNTH0001458,SYNTH_ISL_00001458,A/Synthetic_dairy_cow/SYN/001458/2023,A_/_H5N1,mammal,759
SYNTH0001459,SYNTH_ISL_00001459,A/Synthetic_swine/SYN/001459/2021,A_/_H5N1,mammal,759
SYNTH0001460,SYNTH_ISL_00001460,A/Synthetic_cat/SYN/001460/2024,A_/_H5N1,mammal,759
SYNTH0001461,SYNTH_ISL_00001461,A/Synthetic_swine/SYN/001461/2022,A_/_H5N1,mammal,759
SYNTH0001462,SYNTH_ISL_00001462,A/Synthetic_dairy_cow/SYN/001462/2021,A_/_H5N1,mammal,759
SYNTH0001463,SYNTH_ISL_00001463,A/Synthetic_dairy_cow/SYN/001463/2022,A_/_H5N1,mammal,759
SYNTH0001464,SYNTH_ISL_00001464,A/Synthetic_swine/SYN/001464/2023,A_/_H5N1,mammal,759
SYNTH0001465,SYNTH_ISL_00001465,A/Synthetic_swine/SYN/001465/2025,A_/_H5N1,mammal,759
SYNTH0001466,SYNTH_ISL_00001466,A/Synthetic_cat/SYN/001466/2023,A_/_H5N1,mammal,759
SYNTH0001467,SYNTH_ISL_00001467,A/Synthetic_swine/SYN/001467/2022,A_/_H5N1,mammal,372
SYNTH0001468,SYNTH_ISL_00001468,A/Synthetic_dairy_cow/SYN/001468/2024,A_/_H5N1,mammal,759
SYNTH0001469,SYNTH_ISL_00001469,A/Synthetic_swine/SYN/001469/2022,A_/_H5N1,mammal,759
SYNTH0001470,SYNTH_ISL_00001470,A/Synthetic_swine/SYN/001470/2024,A_/_H5N1,mammal,759
SYNTH0001471,SYNTH_ISL_00001471,A/Synthetic_swine/SYN/001471/2023,A_/_H5N1,mammal,759
SYNTH0001472,SYNTH_ISL_00001472,A/Synthetic_dairy_cow/SYN/001472/2022,A_/_H5N1,mammal,759
SYNTH0001473,SYNTH_ISL_00001473,A/Synthetic_dairy_cow/SYN/001473/2023,A_/_H5N1,mammal,759
SYNTH0001474,SYNTH_ISL_00001474,A/Synthetic_dairy_cow/SYN/001474/2025,A_/_H5N1,mammal,759
SYNTH0001475,SYNTH_ISL_00001475,A/Synthetic_cat/SYN/001475/2021,A_/_H5N1,mammal,759
SYNTH0001476,SYNTH_ISL_00001476,A/Synthetic_dairy_cow/SYN/001476/2025,A_/_H5N1,mammal,759
SYNTH0001477,SYNTH_ISL_00001477,A/Synthetic_cat/SYN/001477/2025,A_/_H5N1,mammal,759
SYNTH0001478,SYNTH_ISL_00001478,A/Synthetic_cat/SYN/001478/2022,A_/_H5N1,mammal,759
SYNTH0001479,SYNTH_ISL_00001479,A/Synthetic_cat/SYN/001479/2023,A_/_H5N1,mammal,759
SYNTH0001480,SYNTH_ISL_00001480,A/Synthetic_cat/SYN/001480/2024,A_/_H5N1,mammal,759
SYNTH0001481,SYNTH_ISL_00001481,A/Synthetic_dairy_cow/SYN/001481/2023,A_/_H5N1,mammal,759
SYNTH0001482,SYNTH_ISL_00001482,A/Synthetic_cat/SYN/001482/2023,A_/_H5N1,mammal,759
SYNTH0001483,SYNTH_ISL_00001483,A/Synthetic_cat/SYN/001483/2025,A_/_H5N1,mammal,759
SYNTH0001484,SYNTH_ISL_00001484,A/Synthetic_swine/SYN/001484/2025,A_/_H5N1,mammal,364
SYNTH0001485,SYNTH_ISL_00001485,A/Synthetic_cat/SYN/001485/2022,A_/_H5N1,mammal,759
SYNTH0001486,SYNTH_ISL_00001486,A/Synthetic_dairy_cow/SYN/001486/2024,A_/_H5N1,mammal,759
SYNTH0001487,SYNTH_ISL_00001487,A/Synthetic_cat/SYN/001487/2025,A_/_H5N1,mammal,759
SYNTH0001488,SYNTH_ISL_00001488,A/Synthetic_dairy_cow/SYN/001488/2024,A_/_H5N1,mammal,759
SYNTH0001489,SYNTH_ISL_00001489,A/Synthetic_dairy_cow/SYN/001489/2022,A_/_H5N1,mammal,759
SYNTH0001490,SYNTH_ISL_00001490,A/Synthetic_dairy_cow/SYN/001490/2021,A_/_H5N1,mammal,759
SYNTH0001491,SYNTH_ISL_00001491,A/Synthetic_dairy_cow/SYN/001491/2021,A_/_H5N1,mammal,759
SYNTH0001492,SYNTH_ISL_00001492,A/Synthetic_cat/SYN/001492/2023,A_/_H5N1,mammal,759
SYNTH0001493,SYNTH_ISL_00001493,A/Synthetic_swine/SYN/001493/2021,A_/_H5N1,mammal,759
SYNTH0001494,SYNTH_ISL_00001494,A/Synthetic_cat/SYN/001494/2023,A_/_H5N1,mammal,759
SYNTH0001495,SYNTH_ISL_00001495,A/Synthetic_cat/SYN/001495/2023,A_/_H5N1,mammal,759
SYNTH0001496,SYNTH_ISL_00001496,A/Synthetic_swine/SYN/001496/2025,A_/_H5N1,mammal,759
SYNTH0001497,SYNTH_ISL_00001497,A/Synthetic_dairy_cow/SYN/001497/2024,A_/_H5N1,mammal,759
SYNTH0001498,SYNTH_ISL_00001498,A/Synthetic_swine/SYN/001498/2025,A_/_H5N1,mammal,759
SYNTH0001499,SYNTH_ISL_00001499,A/Synthetic_dairy_cow/SYN/001499/2025,A_/_H5N1,mammal,759
SYNTH0001500,SYNTH_ISL_00001500,A/Synthetic_dairy_cow/SYN/001500/2025,A_/_H5N1,mammal,759
SYNTH0001501,SYNTH_ISL_00001501,A/Synthetic_swine/SYN/001501/2024,A_/_H5N1,mammal,759
SYNTH0001502,SYNTH_ISL_00001502,A/Synthetic_cat/SYN/001502/2021,A_/_H5N1,mammal,759
SYNTH0001503,SYNTH_ISL_00001503,A/Synthetic_dairy_cow/SYN/001503/2024,A_/_H5N1,mammal,759
SYNTH0001504,SYNTH_ISL_00001504,A/Synthetic_dairy_cow/SYN/001504/2025,A_/_H5N1,mammal,759
SYNTH0001505,SYNTH_ISL_00001505,A/Synthetic_dairy_cow/SYN/001505/2022,A_/_H5N1,mammal,759
SYNTH0001506,SYNTH_ISL_00001506,A/Synthetic_swine/SYN/001506/2025,A_/_H5N1,mammal,759
SYNTH0001507,SYNTH_ISL_00001507,A/Synthetic_dairy_cow/SYN/001507/2022,A_/_H5N1,mammal,759
SYNTH0001508,SYNTH_ISL_00001508,A/Synthetic_swine/SYN/001508/2021,A_/_H5N1,mammal,759
SYNTH0001509,SYNTH_ISL_00001509,A/Synthetic_swine/SYN/001509/2024,A_/_H5N1,mammal,759
SYNTH0001510,SYNTH_ISL_00001510,A/Synthetic_dairy_cow/SYN/001510/2024,A_/_H5N1,mammal,164
SYNTH0001511,SYNTH_ISL_00001511,A/Synthetic_dairy_cow/SYN/001511/2025,A_/_H5N1,mammal,759
SYNTH0001512,SYNTH_ISL_00001512,A/Synthetic_dairy_cow/SYN/001512/2025,A_/_H5N1,mammal,759
SYNTH0001513,SYNTH_ISL_00001513,A/Synthetic_cat/SYN/001513/2022,A_/_H5N1,mammal,759
SYNTH0001514,SYNTH_ISL_00001514,A/Synthetic_swine/SYN/001514/2022,A_/_H5N1,mammal,759
SYNTH0001515,SYNTH_ISL_00001515,A/Synthetic_swine/SYN/001515/2025,A_/_H5N1,mammal,759
SYNTH0001516,SYNTH_ISL_00001516,A/Synthetic_cat/SYN/001516/2021,A_/_H5N1,mammal,759
SYNTH0001517,SYNTH_ISL_00001517,A/Synthetic_cat/SYN/001517/2023,A_/_H5N1,mammal,759
SYNTH0001518,SYNTH_ISL_00001518,A/Synthetic_dairy_cow/SYN/001518/2024,A_/_H5N1,mammal,759
SYNTH0001519,SYNTH_ISL_00001519,A/Synthetic_swine/SYN/001519/2024,A_/_H5N1,mammal,759
SYNTH0001520,SYNTH_ISL_00001520,A/Synthetic_swine/SYN/001520/2025,A_/_H5N1,mammal,759
SYNTH0001521,SYNTH_ISL_00001521,A/Synthetic_cat/SYN/001521/2022,A_/_H5N1,mammal,759
SYNTH0001522,SYNTH_ISL_00001522,A/Synthetic_cat/SYN/001522/2023,A_/_H5N1,mammal,759
SYNTH0001523,SYNTH_ISL_00001523,A/Synthetic_cat/SYN/001523/2023,A_/_H5N1,mammal,759
SYNTH0001524,SYNTH_ISL_00001524,A/Synthetic_cat/SYN/001524/2025,A_/_H5N1,mammal,759
SYNTH0001525,SYNTH_ISL_00001525,A/Synthetic_swine/SYN/001525/2024,A_/_H5N1,mammal,759
SYNTH0001526,SYNTH_ISL_00001526,A/Synthetic_dairy_cow/SYN/001526/2022,A_/_H5N1,mammal,759
SYNTH0001527,SYNTH_ISL_00001527,A/Synthetic_cat/SYN/001527/2024,A_/_H5N1,mammal,759
SYNTH0001528,SYNTH_ISL_00001528,A/Synthetic_cat/SYN/001528/2021,A_/_H5N1,mammal,759
SYNTH0001529,SYNTH_ISL_00001529,A/Synthetic_cat/SYN/001529/2025,A_/_H5N1,mammal,759
SYNTH0001530,SYNTH_ISL_00001530,A/Synthetic_cat/SYN/001530/2025,A_/_H5N1,mammal,759
SYNTH0001531,SYNTH_ISL_00001531,A/Synthetic_dairy_cow/SYN/001531/2024,A_/_H5N1,mammal,759
SYNTH0001532,SYNTH_ISL_00001532,A/Synthetic_cat/SYN/001532/2025,A_/_H5N1,mammal,759
SYNTH0001533,SYNTH_ISL_00001533,A/Synthetic_cat/SYN/001533/2024,A_/_H5N1,mammal,759
SYNTH0001534,SYNTH_ISL_00001534,A/Synthetic_swine/SYN/001534/2021,A_/_H5N1,mammal,759
SYNTH0001535,SYNTH_ISL_00001535,A/Synthetic_swine/SYN/001535/2022,A_/_H5N1,mammal,759
SYNTH0001536,SYNTH_ISL_00001536,A/Synthetic_swine/SYN/001536/2024,A_/_H5N1,mammal,759
SYNTH0001537,SYNTH_ISL_00001537,A/Synthetic_cat/SYN/001537/2025,A_/_H5N1,mammal,759
SYNTH0001538,SYNTH_ISL_00001538,A/Synthetic_dairy_cow/SYN/001538/2023,A_/_H5N1,mammal,759
SYNTH0001539,SYNTH_ISL_00001539,A/Synthetic_dairy_cow/SYN/001539/2021,A_/_H5N1,mammal,759
SYNTH0001540,SYNTH_ISL_00001540,A/Synthetic_cat/SYN/001540/2024,A_/_H5N1,mammal,759
SYNTH0001541,SYNTH_ISL_00001541,A/Synthetic_dairy_cow/SYN/001541/2021,A_/_H5N1,mammal,759
SYNTH0001542,SYNTH_ISL_00001542,A/Synthetic_dairy_cow/SYN/001542/2025,A_/_H5N1,mammal,330
SYNTH0001543,SYNTH_ISL_00001543,A/Synthetic_cat/SYN/001543/2023,A_/_H5N1,mammal,759
SYNTH0001544,SYNTH_ISL_00001544,A/Synthetic_dairy_cow/SYN/001544/2022,A_/_H5N1,mammal,759
SYNTH0001545,SYNTH_ISL_00001545,A/Synthetic_cat/SYN/001545/2023,A_/_H5N1,mammal,759
SYNTH0001546,SYNTH_ISL_00001546,A/Synthetic_cat/SYN/001546/2024,A_/_H5N1,mammal,759
SYNTH0001547,SYNTH_ISL_00001547,A/Synthetic_cat/SYN/001547/2023,A_/_H5N1,mammal,759
SYNTH0001548,SYNTH_ISL_00001548,A/Synthetic_swine/SYN/001548/2022,A_/_H5N1,mammal,759
SYNTH0001549,SYNTH_ISL_00001549,A/Synthetic_cat/SYN/001549/2024,A_/_H5N1,mammal,759
SYNTH0001550,SYNTH_ISL_00001550,A/Synthetic_cat/SYN/001550/2025,A_/_H5N1,mammal,759
SYNTH0001551,SYNTH_ISL_00001551,A/Synthetic_swine/SYN/001551/2025,A_/_H5N1,mammal,759
SYNTH0001552,SYNTH_ISL_00001552,A/Synthetic_cat/SYN/001552/2024,A_/_H5N1,mammal,759
SYNTH0001553,SYNTH_ISL_00001553,A/Synthetic_cat/SYN/001553/2021,A_/_H5N1,mammal,759
SYNTH0001554,SYNTH_ISL_00001554,A/Synthetic_swine/SYN/001554/2022,A_/_H5N1,mammal,759
SYNTH0001555,SYNTH_ISL_00001555,A/Synthetic_cat/SYN/001555/2024,A_/_H5N1,mammal,759
SYNTH0001556,SYNTH_ISL_00001556,A/Synthetic_cat/SYN/001556/2025,A_/_H5N1,mammal,759
SYNTH0001557,SYNTH_ISL_00001557,A/Synthetic_cat/SYN/001557/2021,A_/_H5N1,mammal,759
SYNTH0001558,SYNTH_ISL_00001558,A/Synthetic_cat/SYN/001558/2021,A_/_H5N1,mammal,759
SYNTH0001559,SYNTH_ISL_00001559,A/Synthetic_dairy_cow/SYN/001559/2024,A_/_H5N1,mammal,759
SYNTH0001560,SYNTH_ISL_00001560,A/Synthetic_swine/SYN/001560/2021,A_/_H5N1,mammal,759
SYNTH0001561,SYNTH_ISL_00001561,A/Synthetic_dairy_cow/SYN/001561/2023,A_/_H5N1,mammal,759
SYNTH0001562,SYNTH_ISL_00001562,A/Synthetic_dairy_cow/SYN/001562/2024,A_/_H5N1,mammal,759
SYNTH0001563,SYNTH_ISL_00001563,A/Synthetic_swine/SYN/001563/2025,A_/_H5N1,mammal,759
SYNTH0001564,SYNTH_ISL_00001564,A/Synthetic_swine/SYN/001564/2025,A_/_H5N1,mammal,759
SYNTH0001565,SYNTH_ISL_00001565,A/Synthetic_dairy_cow/SYN/001565/2024,A_/_H5N1,mammal,759
SYNTH0001566,SYNTH_ISL_00001566,A/Synthetic_dairy_cow/SYN/001566/2025,A_/_H5N1,mammal,759
SYNTH0001567,SYNTH_ISL_00001567,A/Synthetic_dairy_cow/SYN/001567/2025,A_/_H5N1,mammal,759
SYNTH0001568,SYNTH_ISL_00001568,A/Synthetic_cat/SYN/001568/2022,A_/_H5N1,mammal,759
SYNTH0001569,SYNTH_ISL_00001569,A/Synthetic_cat/SYN/001569/2021,A_/_H5N1,mammal,759
SYNTH0001570,SYNTH_ISL_00001570,A/Synthetic_cat/SYN/001570/2021,A_/_H5N1,mammal,759
SYNTH0001571,SYNTH_ISL_00001571,A/Synthetic_dairy_cow/SYN/001571/2023,A_/_H5N1,mammal,759
SYNTH0001572,SYNTH_ISL_00001572,A/Synthetic_swine/SYN/001572/2024,A_/_H5N1,mammal,759
SYNTH0001573,SYNTH_ISL_00001573,A/Synthetic_dairy_cow/SYN/001573/2025,A_/_H5N1,mammal,190
SYNTH0001574,SYNTH_ISL_00001574,A/Synthetic_dairy_cow/SYN/001574/2025,A_/_H5N1,mammal,759
SYNTH0001575,SYNTH_ISL_00001575,A/Synthetic_cat/SYN/001575/2025,A_/_H5N1,mammal,759
SYNTH0001576,SYNTH_ISL_00001576,A/Synthetic_swine/SYN/001576/2022,A_/_H5N1,mammal,759
SYNTH0001577,SYNTH_ISL_00001577,A/Synthetic_dairy_cow/SYN/001577/2024,A_/_H5N1,mammal,759
SYNTH0001578,SYNTH_ISL_00001578,A/Synthetic_cat/SYN/001578/2021,A_/_H5N1,mammal,759
SYNTH0001579,SYNTH_ISL_00001579,A/Synthetic_swine/SYN/001579/2025,A_/_H5N1,mammal,759
SYNTH0001580,SYNTH_ISL_00001580,A/Synthetic_dairy_cow/SYN/001580/2025,A_/_H5N1,mammal,759
SYNTH0001581,SYNTH_ISL_00001581,A/Synthetic_dairy_cow/SYN/001581/2025,A_/_H5N1,mammal,759
SYNTH0001582,SYNTH_ISL_00001582,A/Synthetic_cat/SYN/001582/2025,A_/_H5N1,mammal,759
SYNTH0001583,SYNTH_ISL_00001583,A/Synthetic_swine/SYN/001583/2024,A_/_H5N1,mammal,759
SYNTH0001584,SYNTH_ISL_00001584,A/Synthetic_dairy_cow/SYN/001584/2023,A_/_H5N1,mammal,759
SYNTH0001585,SYNTH_ISL_00001585,A/Synthetic_swine/SYN/001585/2024,A_/_H5N1,mammal,759
SYNTH0001586,SYNTH_ISL_00001586,A/Synthetic_dairy_cow/SYN/001586/2024,A_/_H5N1,mammal,759
SYNTH0001587,SYNTH_ISL_00001587,A/Synthetic_dairy_cow/SYN/001587/2024,A_/_H5N1,mammal,759
SYNTH0001588,SYNTH_ISL_00001588,A/Synthetic_dairy_cow/SYN/001588/2022,A_/_H5N1,mammal,759
SYNTH0001589,SYNTH_ISL_00001589,A/Synthetic_swine/SYN/001589/2023,A_/_H5N1,mammal,759
SYNTH0001590,SYNTH_ISL_00001590,A/Synthetic_dairy_cow/SYN/001590/2023,A_/_H5N1,mammal,759
SYNTH0001591,SYNTH_ISL_00001591,A/Synthetic_dairy_cow/SYN/001591/2024,A_/_H5N1,mammal,759
SYNTH0001592,SYNTH_ISL_00001592,A/Synthetic_swine/SYN/001592/2021,A_/_H5N1,mammal,759
SYNTH0001593,SYNTH_ISL_00001593,A/Synthetic_dairy_cow/SYN/001593/2024,A_/_H5N1,mammal,759
SYNTH0001594,SYNTH_ISL_00001594,A/Synthetic_dairy_cow/SYN/001594/2025,A_/_H5N1,mammal,759
SYNTH0001595,SYNTH_ISL_00001595,A/Synthetic_cat/SYN/001595/2022,A_/_H5N1,mammal,759
SYNTH0001596,SYNTH_ISL_00001596,A/Synthetic_dairy_cow/SYN/001596/2022,A_/_H5N1,mammal,759
SYNTH0001597,SYNTH_ISL_00001597,A/Synthetic_swine/SYN/001597/2022,A_/_H5N1,mammal,759
SYNTH0001598,SYNTH_ISL_00001598,A/Synthetic_dairy_cow/SYN/001598/2025,A_/_H5N1,mammal,759
SYNTH0001599,SYNTH_ISL_00001599,A/Synthetic_dairy_cow/SYN/001599/2021,A_/_H5N1,mammal,759
SYNTH0001600,SYNTH_ISL_00001600,A/Synthetic_cat/SYN/001600/2024,A_/_H5N1,mammal,759
SYNTH0001601,SYNTH_ISL_00001601,A/Synthetic_cat/SYN/001601/2021,A_/_H5N1,mammal,759
SYNTH0001602,SYNTH_ISL_00001602,A/Synthetic_swine/SYN/001602/2025,A_/_H5N1,mammal,759
